"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"750",1133,"WBC-024","SO2",2000-06-30,2010-04-14,"measurement","Blast Road, Brymbo",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","wbc-024","so2"
"751",1674,"NWBC-076","NO2",2004-02-04,NA,"measurement","Blossom Close 1",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","nwbc-076","no2"
"752",1675,"NWBC-077","NO2",2004-02-04,NA,"measurement","Blossom Close 2",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","nwbc-077","no2"
"753",1923,"PCC-077","NO2",2007-04-04,2012-03-01,"measurement","Blue Stone Project, Canaston, Pembrokeshire",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","pcc-077","no2"
"754",942,"RHBC-020","NO2",2002-05-01,2002-08-01,"measurement","Bod Hefin, Westbourne Terrace, Llangollen",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rhbc-020","no2"
"755",1477,"RCTCBC-046","NO2",2002-07-01,2007-01-03,"measurement","Bolloms, Taff St, Ponty",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-046","no2"
"756",1535,"IACC-023","NO2",2004-02-06,2008-07-31,"measurement","Borth",NA,NA,"10",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-023","no2"
"757",626,"GCC-022","NO2",2000-03-31,NA,"measurement","Bowling Lawn, Porthmadog",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-022","no2"
"758",437,"CCBC-007","NO2",1998-01-31,2000-12-31,"measurement","Bradford St., Caerphilly",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccbc-007","no2"
"759",381,"ADDC-074","NO2",2003-02-01,NA,"measurement","Brampton, Mold Road, Buckley",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-074","no2"
"760",2113,"SCCS-242","NO2",2008-07-08,NA,"measurement","Breast Screening Centre 24 Alexandra Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-242","no2"
"761",897,"RCTCBC-022","NO2",1998-06-30,2001-10-31,"measurement","Brecon Road, Hirwaun",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-022","no2"
"762",499,"CCC-090","NO2",1999-05-31,NA,"measurement","Brichgrove Village, Cardiff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-090","no2"
"763",533,"CCC-124","NO2",2001-10-31,2010-03-04,"measurement","Bridge Road, Llandaff North",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-124","no2"
"764",594,"DBC-009","NO2",1993-01-31,2003-01-01,"measurement","Bridge Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","dbc-009","no2"
"765",688,"MNBC-026","NO2",2002-02-01,2004-02-27,"measurement","Bridge Street, Usk",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","mnbc-026","no2"
"766",2799,"BECR","M_T",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",1372,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","becr","temp"
"767",2376,"BECR","NOXasNO2",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",33,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","becr","nox"
"768",2800,"BECR","M_SPED",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",1373,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","becr","ws"
"769",2374,"BECR","NO",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",31,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","becr","no"
"770",2801,"BECR","M_DIR",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",1374,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","becr","wd"
"771",2377,"BECR","GE10",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",108,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","becr","ge10"
"772",2375,"BECR","NO2",2011-02-01,2011-12-31,"measurement","Bridgend Ewenny Cross Roundabout",51.495407,-3.577778,"29",32,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","becr","no2"
"773",910,"RCTCBC-039","NO2",2002-07-01,NA,"measurement","Bridgend Rd, Bryncae",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-039","no2"
"774",2198,"OBC-068","NO2",2008-04-30,NA,"measurement","Bridgend United Club",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","obc-068","no2"
"775",667,"MCC-009","NO2",1999-04-30,NA,"measurement","Brimmon road, Newtown",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mcc-009","no2"
"776",470,"CCC-052","NO2",1998-02-28,1999-04-30,"measurement","Brindley Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-052","no2"
"777",1564,"IACC-024","NO2",2005-06-03,2007-04-03,"measurement","Britannia Bridge",NA,NA,"10",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-024","no2"
"778",352,"ADDC-045","NO2",2000-01-31,2003-01-01,"measurement","British Aerospace, Broughton",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-045","no2"
"779",891,"RCTCBC-016","NO2",1996-01-31,2000-12-31,"measurement","Bronwydd, Pontypridd",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-016","no2"
"780",387,"BBC-010","NO2",1994-12-31,2005-03-30,"measurement","Brookland Terrace",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","bbc-010","no2"
"781",975,"VGBC-013","NO2",1996-06-30,2004-02-01,"measurement","Brooklands Terrace, Wenvoe",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","vgbc-013","no2"
"782",1717,"SCCS-149","NO2",2005-11-01,NA,"measurement","Brunel Court, Walter Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-149","no2"
"783",383,"BBC-006","NO2",1994-01-31,NA,"measurement","Bryn-nant",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","bbc-006","no2"
"784",2773,"IACC-036","NO2",2011-11-02,2013-06-26,"measurement","Bryn Cefni Business Park, Llangefni",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban_industrial","Unknown",NA,"waq","iacc-036","no2"
"785",1891,"RCTCBC-074","NO2",2007-01-03,2014-01-08,"measurement","Bryn Coch, Main Rd, Tonteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-074","no2"
"786",369,"ADDC-062","NO2",2001-01-31,NA,"measurement","Bryn Estyn, Hope",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-062","no2"
"787",796,"OBC-010","NO2",1998-08-31,2000-08-31,"measurement","Bryn Glas Terrace, Pyle",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-010","no2"
"788",2502,"SCCS-343","NO2",2009-10-30,NA,"measurement","Bryn Lewis 13 Newton Road, Mumbles",0,0,"          ",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-343","no2"
"789",428,"CBC-022","NO2",2001-01-31,NA,"measurement","Bryn Marl, Mochdre",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cbc-022","no2"
"790",362,"ADDC-055","NO2",2001-01-31,NA,"measurement","Bryn Tirion, Rhewl-Mostyn",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-055","no2"
"791",596,"DBC-011","NO2",1993-02-28,2003-01-01,"measurement","Brynamman, Ammanford",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","dbc-011","no2"
"792",388,"BBC-011","NO2",1994-12-31,2005-03-30,"measurement","Brynbach",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","bbc-011","no2"
"793",805,"OBC-019","NO2",1998-08-31,2000-08-31,"measurement","Brynfrwd Close, Coychurch",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-019","no2"
"794",814,"OBC-028","NO2",1999-09-30,2000-08-31,"measurement","Bryntirion Hill, Bridgend",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-028","no2"
"795",781,"NWBC-053","NO2",2002-05-01,NA,"measurement","Buckland Cottage, Royal Oak Hill, Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-053","no2"
"796",1702,"RDDC-008","NO2",2005-08-04,NA,"measurement","Builth Wells",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","rddc-008","no2"
"797",777,"NWBC-048","NO2",2001-04-30,2005-10-31,"measurement","Bulmore Road (Great B), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","rural","Unknown",NA,"waq","nwbc-048","no2"
"798",778,"NWBC-049","NO2",2001-04-30,2004-01-20,"measurement","Bulmore Road (Kemys), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-049","no2"
"799",780,"NWBC-052","NO2",2002-05-01,2004-01-20,"measurement","Bulmore Road (Kemys), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-052","no2"
"800",1848,"CCC-164","NO2",2007-01-04,NA,"measurement","Burgess Court",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","other","Unknown",NA,"waq","ccc-164","no2"
"801",2713,"ADDC-092","NO2",2012-08-29,NA,"measurement","Burnside, Aston Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","addc-092","no2"
"802",406,"BGBC-015","NO2",2000-12-31,2009-12-31,"measurement","Bush Bach, Nantywch",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","bgbc-015","no2"
"803",481,"CCC-063","NO2",1998-02-28,1999-12-31,"measurement","Butetown station",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-063","no2"
"804",1033,"IABC-011","O3",1996-07-01,1996-10-01,"measurement","Bwrdd Arthur, Llanddona",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","iabc-011","o3"
"805",650,"LBC-016","NO2",1993-01-31,2003-01-01,"measurement","Cae Cotton Road, Llanelli",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","lbc-016","no2"
"806",389,"BBC-013","NO2",1994-12-31,2005-03-30,"measurement","Caehopkin Underpass",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","bbc-013","no2"
"807",791,"OBC-005","NO2",1998-08-31,1999-07-31,"measurement","Caer Gymrig, Maesteg",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-005","no2"
"808",1688,"NWBC-080","NO2",2005-10-03,2010-06-01,"measurement","Caerleon Road (126)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","intermediate","Unknown",NA,"waq","nwbc-080","no2"
"809",2676,"NWBC-119","NO2",2010-06-01,NA,"measurement","Caerleon Road (155)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-119","no2"
"810",2634,"NWBC-098","NO2",2009-09-29,NA,"measurement","Caerleon Road (169)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-098","no2"
"811",2640,"NWBC-104","NO2",2008-04-02,NA,"measurement","Caerleon Road (21)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","nwbc-104","no2"
"812",775,"NWBC-046","NO2",2001-04-30,NA,"measurement","Caerleon Road (527), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-046","no2"
"813",1806,"NWBC-095","NO2",2006-01-01,NA,"measurement","Caerleon Road (9)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-095","no2"
"814",757,"NWBC-028","NO2",1999-11-30,NA,"measurement","Caerleon Road (East), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-028","no2"
"815",776,"NWBC-047","NO2",2001-04-30,NA,"measurement","Caerleon Road (St. Julian's), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-047","no2"
"816",755,"NWBC-026","NO2",1999-11-30,2001-03-31,"measurement","Caerleon Road (West), Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-026","no2"
"817",784,"NWBC-056","NO2",2002-05-01,NA,"measurement","Caerleon Road, Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-056","no2"
"818",785,"NWBC-057","NO2",2002-05-01,2004-01-20,"measurement","Caerleon Road, Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-057","no2"
"819",964,"TCBC-008","NO2",2000-09-30,NA,"measurement","Caerleon Road, Ponthir",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","tcbc-008","no2"
"820",2194,"GCC-035","SO2",2008-01-04,NA,"measurement","CAERNARFON",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites","other","Unknown",NA,"waq","gcc-035","so2"
"821",612,"GCC-008","NO2",2000-03-31,NA,"measurement","Caernarfon Rd., Bangor",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-008","no2"
"822",1375,"CAER","NOXasNO2",2004-03-11,2004-06-09,"measurement","Caerphilly",51.575433,-3.227965,NA,33,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","caer","nox"
"823",1259,"CAER","NO2",2004-03-11,2004-06-09,"measurement","Caerphilly",51.575433,-3.227965,NA,32,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","caer","no2"
"824",1260,"CAER","O3",2004-03-11,2004-06-09,"measurement","Caerphilly",51.575433,-3.227965,NA,35,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","caer","o3"
"825",1374,"CAER","NO",2004-03-11,2004-06-09,"measurement","Caerphilly",51.575433,-3.227965,NA,31,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","caer","no"
"826",1799,"NWBC-088","NO2",2006-01-01,2010-06-02,"measurement","Caerphilly (8) Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-088","no2"
"827",2130,"CAE5","NO",2009-01-14,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,31,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae5","no"
"828",2805,"CAE5","M_T",2010-08-01,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,1372,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae5","temp"
"829",2131,"CAE5","NO2",2009-01-14,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,32,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae5","no2"
"830",2806,"CAE5","M_SPED",2010-08-01,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,1373,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae5","ws"
"831",2132,"CAE5","NOXasNO2",2009-01-14,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,33,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae5","nox"
"832",2807,"CAE5","M_DIR",2010-08-01,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,1374,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae5","wd"
"833",2152,"CAE5","PM10",2009-01-14,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,37,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae5","pm10"
"834",2153,"CAE5","GE10",2009-01-14,NA,"measurement","Caerphilly Blackwood High Street",51.666667,-3.194919,NA,108,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae5","ge10"
"835",3070,"CAE8","M_SPED",2012-05-04,NA,"measurement","Caerphilly Fochriw",51.74032,-3.2983,NA,1373,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae8","ws"
"836",3071,"CAE8","M_DIR",2012-05-04,NA,"measurement","Caerphilly Fochriw",51.74032,-3.2983,NA,1374,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae8","wd"
"837",3032,"CAE8","PM25",2012-05-04,NA,"measurement","Caerphilly Fochriw",51.74032,-3.2983,NA,38,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae8","pm25"
"838",3031,"CAE8","PM10",2012-05-04,NA,"measurement","Caerphilly Fochriw",51.74032,-3.2983,NA,37,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae8","pm10"
"839",3069,"CAE8","M_T",2012-05-04,NA,"measurement","Caerphilly Fochriw",51.74032,-3.2983,NA,1372,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae8","temp"
"840",3033,"CAE8","GE10",2012-05-04,NA,"measurement","Caerphilly Fochriw",51.74032,-3.2983,NA,108,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae8","ge10"
"841",883,"RCTCBC-008","NO2",1998-06-30,NA,"measurement","Caerphilly Rd, Nantgarw",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-008","no2"
"842",495,"CCC-086","NO2",1999-05-31,2000-04-30,"measurement","Caerphilly Rd., Cardiff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-086","no2"
"843",1401,"CAE2","NO",2004-07-14,2006-05-04,"measurement","Caerphilly Ton-y-Felin Roadside",51.575433,-3.227965,NA,31,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae2","no"
"844",1402,"CAE2","NO2",2004-07-14,2006-05-04,"measurement","Caerphilly Ton-y-Felin Roadside",51.575433,-3.227965,NA,32,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae2","no2"
"845",1403,"CAE2","NOXasNO2",2004-07-14,2006-05-04,"measurement","Caerphilly Ton-y-Felin Roadside",51.575433,-3.227965,NA,33,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae2","nox"
"846",1981,"CAE2","PM10",2004-07-14,2006-05-04,"measurement","Caerphilly Ton-y-Felin Roadside",51.575433,-3.227965,NA,37,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae2","pm10"
"847",1404,"CAE2","O3",2004-07-14,2006-05-04,"measurement","Caerphilly Ton-y-Felin Roadside",51.575433,-3.227965,NA,35,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae2","o3"
"848",1405,"CAE2","GE10",2004-07-14,2006-05-04,"measurement","Caerphilly Ton-y-Felin Roadside",51.575433,-3.227965,NA,108,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae2","ge10"
"849",1946,"CAE3","NO2",2007-05-01,2007-11-18,"measurement","Caerphilly Town Centre",51.575433,-3.227965,NA,32,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae3","no2"
"850",1947,"CAE3","NOXasNO2",2007-05-01,2007-11-18,"measurement","Caerphilly Town Centre",51.575433,-3.227965,NA,33,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae3","nox"
"851",1987,"CAE3","PM10",2007-05-01,2007-11-18,"measurement","Caerphilly Town Centre",51.575433,-3.227965,NA,37,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae3","pm10"
"852",1948,"CAE3","O3",2007-05-01,2007-11-18,"measurement","Caerphilly Town Centre",51.575433,-3.227965,NA,35,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae3","o3"
"853",1949,"CAE3","GE10",2007-05-01,2007-11-18,"measurement","Caerphilly Town Centre",51.575433,-3.227965,NA,108,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae3","ge10"
"854",1945,"CAE3","NO",2007-05-01,2007-11-18,"measurement","Caerphilly Town Centre",51.575433,-3.227965,NA,31,"waun","Automatic Urban Monitoring sites",NA,"Unknown",NA,"waq","cae3","no"
"855",2008,"CAE4","PM10",2007-11-19,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,37,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","pm10"
"856",2009,"CAE4","GE10",2007-11-19,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,108,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","ge10"
"857",2004,"CAE4","NO",2007-11-19,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,31,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","no"
"858",2005,"CAE4","NO2",2007-11-19,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,32,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","no2"
"859",2802,"CAE4","M_T",2010-08-01,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,1372,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","temp"
"860",2006,"CAE4","NOXasNO2",2007-11-19,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,33,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","nox"
"861",2803,"CAE4","M_SPED",2010-08-01,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,1373,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","ws"
"862",2007,"CAE4","O3",2007-11-19,2007-11-19,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,35,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","o3"
"863",2804,"CAE4","M_DIR",2010-08-01,NA,"measurement","Caerphilly White Street",51.573962,-3.218084,NA,1374,"waun","Automatic Urban Monitoring sites","roadside","Unknown",NA,"waq","cae4","wd"
"864",835,"PCC-016","NO2",1996-04-30,2000-08-31,"measurement","Cambria House, Haverfordwest",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-016","no2"
"865",990,"VGBC-039","NO2",2000-05-31,2012-02-29,"measurement","Cambrian Caravan park, Wenvoe",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","vgbc-039","no2"
"866",857,"PCC-045","NO2",1996-04-30,1999-03-31,"measurement","Cambrian Hotel, Saundersfoot",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-045","no2"
