"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"380",2016-08-16,2016-08-17,"sl07","South Lanarkshire Cambuslang","no2",82.715625,3286,12,1,24,"ugm-3","daily_mean",3,"saun"
"381",2016-08-17,2016-08-18,"sl07","South Lanarkshire Cambuslang","no2",37.453125,3286,12,1,24,"ugm-3","daily_mean",3,"saun"
"382",2016-08-18,2016-08-19,"sl07","South Lanarkshire Cambuslang","no2",39.84375,3286,12,1,24,"ugm-3","daily_mean",3,"saun"
"383",2016-08-15,2016-08-16,"strl","Stirling Craig's Roundabout","no2",34.265625,2710,12,1,24,"ugm-3","daily_mean",3,"saun"
"384",2016-08-16,2016-08-17,"strl","Stirling Craig's Roundabout","no2",41.988068,2710,12,1,24,"ugm-3","daily_mean",3,"saun"
"385",2016-08-17,2016-08-18,"strl","Stirling Craig's Roundabout","no2",27.890625,2710,12,1,24,"ugm-3","daily_mean",3,"saun"
"386",2016-08-18,2016-08-19,"strl","Stirling Craig's Roundabout","no2",NA,2710,12,1,24,"ugm-3","daily_mean",3,"saun"
"387",2016-08-15,2016-08-16,"sv","Strath Vaich","o3",NA,2197,12,1,24,"ugm-3","daily_mean",15,"scor"
"388",2016-08-16,2016-08-17,"sv","Strath Vaich","o3",NA,2197,12,1,24,"ugm-3","daily_mean",15,"scor"
"389",2016-08-17,2016-08-18,"sv","Strath Vaich","o3",NA,2197,12,1,24,"ugm-3","daily_mean",15,"scor"
"390",2016-08-18,2016-08-19,"sv","Strath Vaich","o3",NA,2197,12,1,24,"ugm-3","daily_mean",15,"scor"
"391",2016-08-15,2016-08-16,"wdb3","West Dunbartonshire Clydebank","pm25",3.833333,3255,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"392",2016-08-16,2016-08-17,"wdb3","West Dunbartonshire Clydebank","pm25",9,3255,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"393",2016-08-17,2016-08-18,"wdb3","West Dunbartonshire Clydebank","pm25",10.833333,3255,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"394",2016-08-18,2016-08-19,"wdb3","West Dunbartonshire Clydebank","pm25",11.347826,3255,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"395",2016-08-15,2016-08-16,"wdb3","West Dunbartonshire Clydebank","no2",17.929688,2321,12,1,24,"ugm-3","daily_mean",3,"saun"
"396",2016-08-16,2016-08-17,"wdb3","West Dunbartonshire Clydebank","no2",24.145312,2321,12,1,24,"ugm-3","daily_mean",3,"saun"
"397",2016-08-17,2016-08-18,"wdb3","West Dunbartonshire Clydebank","no2",28.05,2321,12,1,24,"ugm-3","daily_mean",3,"saun"
"398",2016-08-18,2016-08-19,"wdb3","West Dunbartonshire Clydebank","no2",24.529891,2321,12,1,24,"ugm-3","daily_mean",3,"saun"
"399",2016-08-15,2016-08-16,"wdb4","West Dunbartonshire Glasgow Road","no2",15.100781,2329,12,1,24,"ugm-3","daily_mean",3,"saun"
"400",2016-08-16,2016-08-17,"wdb4","West Dunbartonshire Glasgow Road","no2",18.957656,2329,12,1,24,"ugm-3","daily_mean",3,"saun"
"401",2016-08-17,2016-08-18,"wdb4","West Dunbartonshire Glasgow Road","no2",20.431875,2329,12,1,24,"ugm-3","daily_mean",3,"saun"
"402",2016-08-18,2016-08-19,"wdb4","West Dunbartonshire Glasgow Road","no2",NA,2329,12,1,24,"ugm-3","daily_mean",3,"saun"
"403",2016-08-16,2016-08-17,"wln4","West Lothian Newton","no2",NA,2850,12,1,24,"ugm-3","daily_mean",3,"saun"
"404",2016-08-17,2016-08-18,"wln4","West Lothian Newton","no2",NA,2850,12,1,24,"ugm-3","daily_mean",3,"saun"
"405",2016-08-18,2016-08-19,"wln4","West Lothian Newton","no2",NA,2850,12,1,24,"ugm-3","daily_mean",3,"saun"
