"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","eu_site_id","network_parameter_id","network_id","network_name","site_type","site_type_eu","region","agglomeration","database_name","site_friendly","variable_friendly"
"970",74797,"WL5","SO2",2007-09-20,2011-02-20,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,15,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wl5","so2"
"971",74635,"WL5","GE10",2007-09-20,NA,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wl5","ge10"
"972",74638,"WL5","V10",2007-09-20,NA,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,18,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wl5","v10"
"973",74351,"WL5","NO",2007-09-20,NA,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wl5","no"
"974",74353,"WL5","NOXasNO2",2007-09-20,NA,"measurement","Waltham Forest Leyton",51.556239,-0.013628,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wl5","nox"
"975",74767,"WAR3","NOXasNO2",2012-12-31,2014-01-07,"measurement","Warrington Chester Rd",53.373383,-2.597682,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","war3","nox"
"976",74765,"WAR3","NO",2012-12-31,2014-01-07,"measurement","Warrington Chester Rd",53.373383,-2.597682,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","war3","no"
"977",74766,"WAR3","NO2",2012-12-31,2014-01-07,"measurement","Warrington Chester Rd",53.373383,-2.597682,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","war3","no2"
"978",74247,"WAR1","NO2",2007-01-01,2014-01-07,"measurement","Warrington Parker St",53.386202,-2.601286,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","war1","no2"
"979",74248,"WAR1","NOXasNO2",2007-01-01,2014-01-07,"measurement","Warrington Parker St",53.386202,-2.601286,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","war1","nox"
"980",74246,"WAR1","NO",2007-01-01,2014-01-07,"measurement","Warrington Parker St",53.386202,-2.601286,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","war1","no"
"981",74769,"WAR","NO2",2008-10-21,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","no2"
"982",74773,"WAR","PM10",2008-11-01,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","pm10"
"983",74776,"WAR","NV25",2008-11-27,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",8,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","nv25"
"984",74768,"WAR","NO",2008-10-21,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","no"
"985",74771,"WAR","PM25",2008-11-27,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",11,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","pm25"
"986",74774,"WAR","NV10",2008-11-27,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",7,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","nv10"
"987",74777,"WAR","T",2010-08-01,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",17,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","temp"
"988",74800,"WAR","SPED",2010-08-01,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,NA,16,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","war","ws"
"989",74770,"WAR","GE10",2008-11-01,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","ge10"
"990",74772,"WAR","NOXasNO2",2008-10-21,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","nox"
"991",74775,"WAR","V10",2008-11-27,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",18,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","v10"
"992",74798,"WAR","DIR",2010-08-01,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,NA,2,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","war","wd"
"993",74778,"WAR","SO2",2012-12-20,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",15,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","so2"
"994",74799,"WAR","PRES",2010-08-01,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,NA,12,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","war","pres"
"995",74780,"WAR","V25",2008-10-21,2014-01-07,"measurement","Warrington Selby St.",53.38933,-2.6154,NA,"GB0958A",19,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","war","v25"
"996",73877,"WARW","NO2",2005-04-04,NA,"measurement","Warwick Jury Street",52.280852,-1.585603,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","warw","no2"
"997",73878,"WARW","NOXasNO2",2005-04-04,NA,"measurement","Warwick Jury Street",52.280852,-1.585603,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","warw","nox"
"998",73876,"WARW","NO",2005-04-04,NA,"measurement","Warwick Jury Street",52.280852,-1.585603,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","warw","no"
"999",74845,"WAT","NO2",2012-05-16,NA,"measurement","Watlington",51.645112,-1.004394,NA,NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wat","no2"
"1000",74846,"WAT","NOXasNO2",2012-05-16,NA,"measurement","Watlington",51.645112,-1.004394,NA,NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wat","nox"
"1001",74844,"WAT","NO",2012-05-16,NA,"measurement","Watlington",51.645112,-1.004394,NA,NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wat","no"
"1002",73936,"AR2","O3",2006-01-01,2010-03-12,"measurement","Wealden - Isfield",50.937094,0.062338,"",NA,9,"aqe","Air Quality England","rural","rural",NA,NA,"aqengland","ar2","o3"
"1003",74968,"WID2","NO2",2015-11-01,NA,"measurement","Widnes Marzahn Way",53.371193,-2.722289,NA,NA,5,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid2","no2"
"1004",74966,"WID2","GE10",2015-11-01,NA,"measurement","Widnes Marzahn Way",53.371193,-2.722289,NA,NA,3,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid2","ge10"
"1005",74969,"WID2","NOXasNO2",2015-11-01,NA,"measurement","Widnes Marzahn Way",53.371193,-2.722289,NA,NA,6,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid2","nox"
"1006",74967,"WID2","NO",2015-11-01,NA,"measurement","Widnes Marzahn Way",53.371193,-2.722289,NA,NA,4,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid2","no"
"1007",74970,"WID2","PM10",2015-11-01,NA,"measurement","Widnes Marzahn Way",53.371193,-2.722289,NA,NA,10,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid2","pm10"
"1008",74965,"WID1","GE10",2015-11-01,NA,"measurement","Widnes Milton Road",53.365391,-2.73168,NA,NA,3,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid1","ge10"
"1009",74964,"WID1","PM10",2015-11-01,NA,"measurement","Widnes Milton Road",53.365391,-2.73168,NA,NA,10,"aqe","Air Quality England","kerbside","urban","North West & Merseyside",NA,"aqengland","wid1","pm10"
"1010",74309,"WIG7","RH",2007-10-01,2012-10-16,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,14,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","rh"
"1011",74307,"WIG7","GE10",2007-10-01,NA,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","ge10"
"1012",74310,"WIG7","DIR",2007-10-01,NA,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,2,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","wd"
"1013",74305,"WIG7","T",2007-10-01,NA,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,17,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","temp"
"1014",74308,"WIG7","PRES",2007-10-01,2013-05-15,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,12,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","pres"
"1015",74311,"WIG7","SPED",2007-10-01,NA,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,16,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","ws"
"1016",74306,"WIG7","PM10",2007-10-01,NA,"measurement","Wigan Centre PM10",53.549444,-2.638056,"45",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig7","pm10"
"1017",73909,"WIG6","NOXasNO2",2006-01-01,2012-08-10,"measurement","Wigan Leigh 2",53.494375,-2.509592,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig6","nox"
"1018",73907,"WIG6","NO",2006-01-01,2012-08-10,"measurement","Wigan Leigh 2",53.494375,-2.509592,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig6","no"
"1019",73910,"WIG6","PM10",2006-01-01,2012-08-10,"measurement","Wigan Leigh 2",53.494375,-2.509592,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig6","pm10"
"1020",73908,"WIG6","NO2",2006-01-01,2012-08-10,"measurement","Wigan Leigh 2",53.494375,-2.509592,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig6","no2"
"1021",73911,"WIG6","GE10",2006-01-01,2012-08-10,"measurement","Wigan Leigh 2",53.494375,-2.509592,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wig6","ge10"
"1022",72796,"WINN","NO",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","no"
"1023",72799,"WINN","PM10",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,10,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","pm10"
"1024",72802,"WINN","RH",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,14,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","rh"
"1025",72797,"WINN","NO2",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","no2"
"1026",72800,"WINN","GE10",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,3,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","ge10"
"1027",72803,"WINN","DIR",2000-04-01,2000-04-01,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,2,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","wd"
"1028",72798,"WINN","NOXasNO2",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","nox"
"1029",72801,"WINN","PRES",2000-04-01,2011-03-29,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,12,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","pres"
"1030",72804,"WINN","SPED",2000-04-01,2000-04-01,"measurement","Wokingham Winnersh",51.431671,-0.877141,"",NA,16,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","winn","ws"
"1031",73249,"WOK4","DIR",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,2,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","wd"
"1032",73241,"WOK4","T",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,17,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","temp"
"1033",73244,"WOK4","NOXasNO2",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","nox"
"1034",73247,"WOK4","PRES",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,12,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","pres"
"1035",73250,"WOK4","SPED",2002-10-01,2012-03-27,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,16,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","ws"
"1036",73242,"WOK4","NO",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","no"
"1037",73245,"WOK4","PM10",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","pm10"
"1038",73248,"WOK4","RH",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,14,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","rh"
"1039",73243,"WOK4","NO2",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","no2"
"1040",73246,"WOK4","GE10",2002-10-01,2012-03-30,"measurement","Wokingham Woodward Close",51.425339,-0.869947,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wok4","ge10"
"1041",74953,"WIL6","NO2",2015-07-14,2015-12-14,"measurement","Wootton Bassett High Street",51.543526,-1.902119,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil6","no2"
"1042",74952,"WIL6","NO",2015-07-14,2015-12-14,"measurement","Wootton Bassett High Street",51.543526,-1.902119,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil6","no"
"1043",74954,"WIL6","NOXasNO2",2015-07-14,2015-12-14,"measurement","Wootton Bassett High Street",51.543526,-1.902119,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil6","nox"
"1044",74841,"NEW3","NV10",2011-05-25,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,7,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","nv10"
"1045",74838,"NEW3","SO2",2003-03-14,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,15,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","so2"
"1046",74834,"NEW3","NO2",2003-03-14,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","no2"
"1047",74831,"NEW3","CO",2003-03-14,2015-11-19,"measurement","Wren Close",51.514727,0.014554,NA,NA,1,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","co"
"1048",74837,"NEW3","PM10",2003-03-14,2011-05-25,"measurement","Wren Close",51.514727,0.014554,NA,NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","pm10"
"1049",74833,"NEW3","NO",2003-03-14,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","no"
"1050",74835,"NEW3","NOXasNO2",2003-03-14,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","nox"
"1051",74842,"NEW3","V10",2011-05-25,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,18,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","v10"
"1052",74836,"NEW3","O3",2003-03-14,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,9,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","o3"
"1053",74832,"NEW3","GE10",2003-03-14,NA,"measurement","Wren Close",51.514727,0.014554,NA,NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new3","ge10"
"1054",74609,"WYA4","NO",2011-01-01,NA,"measurement","Wycombe Abbey 4",51.624072,-0.75436,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wya4","no"
"1055",74610,"WYA4","NO2",2011-01-01,NA,"measurement","Wycombe Abbey 4",51.624072,-0.75436,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wya4","no2"
"1056",74611,"WYA4","NOXasNO2",2011-01-01,NA,"measurement","Wycombe Abbey 4",51.624072,-0.75436,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","wya4","nox"
"1057",74678,"WHU1","NO2",2012-02-07,2013-01-01,"measurement","Wycombe Hughenden",51.636449,-0.751764,NA,NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","whu1","no2"
"1058",74679,"WHU1","NOXasNO2",2012-02-07,2013-01-01,"measurement","Wycombe Hughenden",51.636449,-0.751764,NA,NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","whu1","nox"
"1059",74677,"WHU1","NO",2012-02-07,2013-01-01,"measurement","Wycombe Hughenden",51.636449,-0.751764,NA,NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","whu1","no"
"1060",73609,"WSTO","NOXasNO2",2004-01-01,NA,"measurement","Wycombe Stokenchurch",51.652503,-0.894158,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wsto","nox"
"1061",73607,"WSTO","NO",2004-01-01,NA,"measurement","Wycombe Stokenchurch",51.652503,-0.894158,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wsto","no"
"1062",73608,"WSTO","NO2",2004-01-01,NA,"measurement","Wycombe Stokenchurch",51.652503,-0.894158,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","wsto","no2"
"1063",74900,"YK10","NO",2015-01-01,NA,"measurement","York Bootham",53.967646,-1.086538,"15",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","yk10","no"
"1064",74902,"YK10","NOXasNO2",2015-01-01,NA,"measurement","York Bootham",53.967646,-1.086538,"15",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","yk10","nox"
"1065",74901,"YK10","NO2",2015-01-01,NA,"measurement","York Bootham",53.967646,-1.086538,"15",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","yk10","no2"
"1066",75000,"YK11","NO",2008-01-01,NA,"measurement","York Fishergate",53.951889,-1.075861,NA,"GB0919A",4,"aqe","Air Quality England","roadside","urban","Yorkshire & Humberside",NA,"aqengland","yk11","no"
"1067",75003,"YK11","PM25",2011-08-31,NA,"measurement","York Fishergate",53.951889,-1.075861,NA,NA,11,"aqe","Air Quality England","roadside","urban","Yorkshire & Humberside",NA,"aqengland","yk11","pm25"
"1068",75006,"YK11","PM10",2008-01-01,2011-08-30,"measurement","York Fishergate",53.951889,-1.075861,NA,"GB0919A",10,"aqe","Air Quality England","roadside","urban","Yorkshire & Humberside",NA,"aqengland","yk11","pm10"
"1069",75009,"YK11","NV25",2011-08-31,NA,"measurement","York Fishergate",53.951889,-1.075861,NA,NA,8,"aqe","Air Quality England","roadside","urban","Yorkshire & Humberside",NA,"aqengland","yk11","nv25"
