"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"1885",223,"1370003","SO2",1965-04-06,1969-03-31,"md_measurement","HAMILTON 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370003","so2"
"1886",224,"1370003","bs",1965-04-06,1969-03-31,"md_measurement","HAMILTON 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370003","bs"
"1887",226,"1370004","bs",1968-03-26,1975-03-31,"md_measurement","HAMILTON 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370004","bs"
"1888",225,"1370004","SO2",1968-03-26,1975-03-31,"md_measurement","HAMILTON 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370004","so2"
"1889",227,"1370005","SO2",1982-03-30,1998-03-30,"md_measurement","HAMILTON 5",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370005","so2"
"1890",228,"1370005","bs",1982-03-30,1998-03-30,"md_measurement","HAMILTON 5",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","1370005","bs"
"1891",1720,"82034","NO2",1992-12-29,2000-11-28,"md_measurement","HAMILTON 5N",NA,NA,"94",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82034","no2"
"1892",1721,"82035","NO2",1992-12-29,NA,"md_measurement","HAMILTON 6N",NA,NA,"80",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82035","no2"
"1893",1722,"82036","NO2",1992-12-29,2000-11-28,"md_measurement","HAMILTON 7N",NA,NA,"23",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","82036","no2"
"1894",1884,"84168","NO2",2006-01-01,NA,"md_measurement","Harthill 1N",NA,NA,NA,94,"24","NO2 Diffusion Tube","urban_background","Central Scotland",NA,"scotarc","84168","no2"
"1895",1890,"84174","NO2",2006-01-01,NA,"md_measurement","Harthill 2N",NA,NA,NA,94,"24","NO2 Diffusion Tube","urban_background","Central Scotland",NA,"scotarc","84174","no2"
"1896",233,"1406001","SO2",1976-03-30,2000-04-03,"md_measurement","HATTON 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","1406001","so2"
"1897",234,"1406001","bs",1976-03-30,2000-04-03,"md_measurement","HATTON 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","1406001","bs"
"1898",235,"1406001","SO2",1976-03-30,1900-01-02,"md_measurement","HATTON 1",NA,NA,NA,90,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","1406001","so2"
"1899",236,"1406001","bs",1976-03-30,1900-01-02,"md_measurement","HATTON 1",NA,NA,NA,91,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","1406001","bs"
"1900",237,"1410001","SO2",1961-04-04,1982-03-29,"md_measurement","HAWICK 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Scottish Borders",NA,"scotarc","1410001","so2"
"1901",238,"1410001","bs",1961-04-04,1982-03-29,"md_measurement","HAWICK 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Scottish Borders",NA,"scotarc","1410001","bs"
"1902",1818,"82882","NO2",2000-01-04,2000-11-28,"md_measurement","HAWICK 1N",NA,NA,NA,94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82882","no2"
"1903",1819,"82883","NO2",2000-01-04,NA,"md_measurement","HAWICK 2N",NA,NA,NA,94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82883","no2"
"1904",1820,"82884","NO2",2000-01-04,NA,"md_measurement","HAWICK 3N",NA,NA,NA,94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82884","no2"
"1905",1821,"82885","NO2",2000-01-04,NA,"md_measurement","HAWICK 4N",NA,NA,NA,94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82885","no2"
"1906",1822,"82886","NO2",2000-01-04,NA,"md_measurement","HAWICK 5N",NA,NA,NA,94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82886","no2"
"1907",1846,"83617","NO2",2000-01-04,NA,"md_measurement","HAWICK 6N",NA,NA,NA,94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","83617","no2"
"1908",1220,"5139","SO4-S(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",757,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","so4-s(d)"
"1909",1213,"5139","Cl",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",748,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","cl"
"1910",1206,"5139","pH",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",741,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","ph"
"1911",1231,"5139","r",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",771,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","rain"
"1912",1224,"5139","Mg(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",761,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","mg(d)"
"1913",1217,"5139","cond",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",754,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","cond"
"1914",1210,"5139","Na",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",745,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","na"
"1915",1235,"5139","rem a",1987-01-13,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",775,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","rem_a"
"1916",1228,"5139","PO4-P(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",765,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","po4-p(d)"
"1917",1221,"5139","NO3-N(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",758,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","no3-n(d)"
"1918",1214,"5139","K",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",749,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","k"
"1919",1207,"5139","SO4-S",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",742,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","so4-s"
"1920",1232,"5139","sum+",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",772,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","sum+"
"1921",1225,"5139","Ca(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",762,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","ca(d)"
"1922",1218,"5139","calccond",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",755,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","calccond"
"1923",1211,"5139","Mg",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",746,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","mg"
"1924",1236,"5139","rem b",1987-01-13,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",776,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","rem_b"
"1925",1229,"5139","SO4-S(NM)(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",767,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","so4-s(nm)(d)"
"1926",1222,"5139","NH4-N(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",759,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","nh4-n(d)"
"1927",1215,"5139","PO4-P",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",750,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","po4-p"
"1928",1208,"5139","NO3-N",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",743,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","no3-n"
"1929",1233,"5139","sum-",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",773,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","sum-"
"1930",1226,"5139","Cl(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",763,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","cl(d)"
"1931",1219,"5139","H+",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",756,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","h+"
"1932",1212,"5139","Ca",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",747,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","ca"
"1933",1230,"5139","H+(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",769,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","h+(d)"
"1934",1223,"5139","Na(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",760,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","na(d)"
"1935",1216,"5139","SO4-S(NM)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",752,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","so4-s(nm)"
"1936",1209,"5139","NH4-N",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",744,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","nh4-n"
"1937",1234,"5139","diff",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",774,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","diff"
"1938",1227,"5139","K(D)",1986-07-08,1989-01-03,"md_measurement","Hill of Shurton",NA,NA,"210",764,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5139","k(d)"
"1939",3206,"INC2","NO2",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc2","no2"
"1940",3302,"INC2","M_SPED",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc2","ws"
"1941",3295,"INC2","PM25",2016-03-23,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",7,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc2","pm25"
"1942",3207,"INC2","GE10",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc2","ge10"
"1943",3303,"INC2","M_DIR",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc2","wd"
"1944",3296,"INC2","PM1",2016-03-23,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",1380,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc2","pm1"
"1945",3208,"INC2","NOXasNO2",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc2","nox"
"1946",3297,"INC2","TSP",2016-03-23,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",1381,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc2","tsp"
"1947",3205,"INC2","NO",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc2","no"
"1948",3301,"INC2","M_T",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc2","temp"
"1949",3209,"INC2","PM10",2014-03-18,NA,"measurement","Inverclyde Greenock A8",55.944079,-4.734421,"10",999,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc2","pm10"
"1950",2760,"INC1","NOXasNO2",2010-04-09,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc1","nox"
"1951",2757,"INC1","NO",2010-04-09,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc1","no"
"1952",3033,"INC1","M_DIR",2010-08-01,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc1","wd"
"1953",2758,"INC1","NO2",2010-04-09,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc1","no2"
"1954",2773,"INC1","PM10",2010-04-09,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",999,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc1","pm10"
"1955",3031,"INC1","M_T",2010-08-01,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc1","temp"
"1956",2759,"INC1","GE10",2010-04-09,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland",NA,"scotarc","inc1","ge10"
"1957",3032,"INC1","M_SPED",2010-08-01,2013-12-07,"measurement","Inverclyde Greenock Dunlop Street",55.94122,-4.784771,"54",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland",NA,"scotarc","inc1","ws"
"1958",244,"1607501","bs",1974-04-02,1982-03-29,"md_measurement","INVERKIP 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607501","bs"
"1959",243,"1607501","SO2",1974-04-02,1982-03-29,"md_measurement","INVERKIP 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607501","so2"
"1960",262,"1607510","bs",1975-04-01,1982-03-29,"md_measurement","INVERKIP 10",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Highland",NA,"scotarc","1607510","bs"
"1961",261,"1607510","SO2",1975-04-01,1982-03-29,"md_measurement","INVERKIP 10",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Highland",NA,"scotarc","1607510","so2"
"1962",263,"1607511","SO2",1975-04-01,1987-03-30,"md_measurement","INVERKIP 11",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607511","so2"
"1963",264,"1607511","bs",1975-04-01,1987-03-30,"md_measurement","INVERKIP 11",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607511","bs"
"1964",245,"1607502","SO2",1974-04-02,1982-03-29,"md_measurement","INVERKIP 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607502","so2"
"1965",246,"1607502","bs",1974-04-02,1982-03-29,"md_measurement","INVERKIP 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607502","bs"
"1966",247,"1607503","SO2",1974-04-02,1982-03-29,"md_measurement","INVERKIP 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607503","so2"
"1967",248,"1607503","bs",1974-04-02,1982-03-29,"md_measurement","INVERKIP 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607503","bs"
"1968",249,"1607504","SO2",1974-04-02,1982-03-29,"md_measurement","INVERKIP 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607504","so2"
"1969",250,"1607504","bs",1974-04-02,1982-03-29,"md_measurement","INVERKIP 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607504","bs"
"1970",251,"1607505","SO2",1974-04-02,1987-03-30,"md_measurement","INVERKIP 5",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607505","so2"
"1971",252,"1607505","bs",1974-04-02,1987-03-30,"md_measurement","INVERKIP 5",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607505","bs"
"1972",253,"1607506","SO2",1974-04-02,1987-03-30,"md_measurement","INVERKIP 6",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607506","so2"
"1973",254,"1607506","bs",1974-04-02,1987-03-30,"md_measurement","INVERKIP 6",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607506","bs"
"1974",255,"1607507","SO2",1974-04-02,1988-03-28,"md_measurement","INVERKIP 7",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607507","so2"
"1975",256,"1607507","bs",1974-04-02,1988-03-28,"md_measurement","INVERKIP 7",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607507","bs"
"1976",258,"1607508","bs",1976-03-30,1982-03-29,"md_measurement","INVERKIP 8",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Highland",NA,"scotarc","1607508","bs"
"1977",257,"1607508","SO2",1976-03-30,1982-03-29,"md_measurement","INVERKIP 8",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Highland",NA,"scotarc","1607508","so2"
"1978",259,"1607509","SO2",1974-04-02,1987-03-30,"md_measurement","INVERKIP 9",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607509","so2"
"1979",260,"1607509","bs",1974-04-02,1987-03-30,"md_measurement","INVERKIP 9",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","1607509","bs"
"1980",3036,"INV2","M_DIR",2010-08-01,NA,"measurement","Inverness",57.481308,-4.241451,"1",1374,"saun","Scottish Automatic Urban Network",NA,"Highland",NA,"scotarc","inv2","wd"
"1981",2147,"INV2","NO",2001-07-17,NA,"measurement","Inverness",57.481308,-4.241451,"1",2,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","no"
"1982",2338,"INV2","GR25",2006-12-01,2008-05-31,"measurement","Inverness",57.481308,-4.241451,"1",1006,"scotpartisol","Partisol","roadside","Highland",NA,"scotarc","inv2","gr25"
"1983",2356,"INV2","PM10",2007-05-01,2007-12-02,"measurement","Inverness",57.481308,-4.241451,"1",999,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","pm10"
"1984",2653,"INV2","uGR10",2001-07-11,NA,"measurement","Inverness",57.481308,-4.241451,"1",1025,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","ugr10"
"1985",2148,"INV2","NO2",2001-07-17,NA,"measurement","Inverness",57.481308,-4.241451,"1",3,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","no2"
"1986",2668,"INV2","GR25",2008-06-01,NA,"measurement","Inverness",57.481308,-4.241451,"1",1004,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","gr25"
"1987",3034,"INV2","M_T",2010-08-01,NA,"measurement","Inverness",57.481308,-4.241451,"1",1372,"saun","Scottish Automatic Urban Network",NA,"Highland",NA,"scotarc","inv2","temp"
"1988",2658,"INV2","uGR25",2006-12-01,2008-05-31,"measurement","Inverness",57.481308,-4.241451,"1",1032,"scotpartisol","Partisol","roadside","Highland",NA,"scotarc","inv2","ugr25"
"1989",2149,"INV2","NOXasNO2",2001-07-17,NA,"measurement","Inverness",57.481308,-4.241451,"1",9,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","nox"
"1990",2669,"INV2","uGR25",2008-06-01,NA,"measurement","Inverness",57.481308,-4.241451,"1",1028,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","ugr25"
"1991",3035,"INV2","M_SPED",2010-08-01,NA,"measurement","Inverness",57.481308,-4.241451,"1",1373,"saun","Scottish Automatic Urban Network",NA,"Highland",NA,"scotarc","inv2","ws"
"1992",2146,"INV2","CO",2001-07-17,2007-09-30,"measurement","Inverness",57.481308,-4.241451,"1",1,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","co"
"1993",2355,"INV2","GE10",2007-05-01,2007-12-02,"measurement","Inverness",57.481308,-4.241451,"1",6,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","ge10"
"1994",2150,"INV2","GR10",2001-07-11,NA,"measurement","Inverness",57.481308,-4.241451,"1",998,"saun","Scottish Automatic Urban Network","roadside","Highland",NA,"scotarc","inv2","gr10"
"1995",265,"1610003","SO2",1961-04-04,1965-04-05,"md_measurement","INVERNESS 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Highland",NA,"scotarc","1610003","so2"
"1996",266,"1610003","bs",1961-04-04,1965-04-05,"md_measurement","INVERNESS 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Highland",NA,"scotarc","1610003","bs"
